Line-ID,Machine-ID,Start-Time,End-Time,Category Defect,Sub-Category Defect,Down-Time
Line-7,Machine-90,25-02-2025 23:33,25-02-2025 23:39,Electrical Defect,Relay Contactor,5.912549973
Line-7,Machine-90,26-02-2025 00:10,26-02-2025 01:11,Electrical Defect,Chuck Magnet,61.28638458
Line-7,Machine-90,01-03-2025 03:09,01-03-2025 03:18,Electrical Defect,Chuck Magnet,8.821267128
Line-7,Machine-90,10-03-2025 00:09,10-03-2025 00:14,Electrical Defect,PP Gauge UNIT,5.133533478
Line-7,Machine-90,10-03-2025 05:05,10-03-2025 05:11,Electrical Defect,PP Gauge UNIT,6.157233238
Line-7,Machine-90,18-03-2025 04:00,18-03-2025 04:24,Electrical Defect,Relay Contactor,23.47416687
Line-7,Machine-90,08-04-2025 00:58,08-04-2025 01:20,Electrical Defect,Chuck Magnet,21.55558395
Line-7,Machine-90,08-04-2025 01:57,08-04-2025 02:12,Electrical Defect,Chuck Magnet,14.96850014
Line-7,Machine-90,16-04-2025 00:01,16-04-2025 00:13,Electrical Defect,Sensor Setting,12.00953293
Line-7,Machine-90,26-04-2025 04:15,26-04-2025 05:01,Electrical Defect,Slide Lock,46.0104332
Line-11,Machine-91,13-11-2024 10:47,13-11-2024 11:13,Electrical Defect,Machine Control Panel,26.35728264
Line-11,Machine-91,13-11-2024 11:57,13-11-2024 12:24,Electrical Defect,Machine Control Panel,26.94199944
Line-11,Machine-91,27-11-2024 08:19,27-11-2024 08:25,Electrical Defect,Chuck Magnet,6.167533398
Line-11,Machine-91,11-12-2024 12:55,11-12-2024 13:21,Electrical Defect,High frequency Spindle cable,26.12138367
Line-11,Machine-91,12-12-2024 11:53,12-12-2024 12:07,Electrical Defect,Relay Contactor,13.38006687
Line-11,Machine-91,17-12-2024 11:18,17-12-2024 11:40,Electrical Defect,Hand wheel Feed,21.9354496
Line-11,Machine-91,20-12-2024 13:14,20-12-2024 13:54,Electrical Defect,Work head unit,40.60931778
Line-11,Machine-91,21-12-2024 11:55,21-12-2024 12:06,Electrical Defect,Work head unit,11.05053329
Line-11,Machine-91,06-01-2025 07:57,06-01-2025 08:05,Electrical Defect,Relay Contactor,8.570567131
Line-11,Machine-91,06-01-2025 14:17,06-01-2025 14:24,Electrical Defect,Relay Contactor,7.636783123
Line-11,Machine-91,01-02-2025 10:46,01-02-2025 10:55,Electrical Defect,Demag unit,8.290816307
Line-11,Machine-91,14-02-2025 09:12,14-02-2025 09:24,Electrical Defect,Sensor Setting,12.00769997
Line-11,Machine-91,28-02-2025 08:50,28-02-2025 10:15,Electrical Defect,Dresser unit,85.15878296
Line-11,Machine-91,03-03-2025 11:00,03-03-2025 11:50,Electrical Defect,Relay Contactor,49.58853149
Line-11,Machine-91,06-03-2025 10:46,06-03-2025 11:09,Electrical Defect,Sensor Setting,22.93403244
Line-11,Machine-91,13-03-2025 07:07,13-03-2025 07:33,Electrical Defect,PP Gauge UNIT,25.97333336
Line-11,Machine-91,16-04-2025 07:19,16-04-2025 07:33,Electrical Defect,Chuck Magnet,14.46321678
Line-11,Machine-91,26-04-2025 08:53,26-04-2025 09:07,Electrical Defect,Demag unit,13.85634995
Line-11,Machine-91,14-12-2024 18:39,14-12-2024 19:32,Electrical Defect,Hydraulic system,53.5581665
Line-11,Machine-91,16-12-2024 19:22,16-12-2024 19:42,Electrical Defect,Work head unit,19.10059929
Line-11,Machine-91,24-12-2024 16:08,24-12-2024 17:41,Electrical Defect,Work head unit,92.71884918
Line-11,Machine-91,02-01-2025 19:56,02-01-2025 20:06,Electrical Defect,Gauge Amplifier,9.241283417
Line-11,Machine-91,04-01-2025 16:39,04-01-2025 16:51,Electrical Defect,Sensor Setting,12.02281666
Line-11,Machine-91,21-01-2025 15:57,21-01-2025 16:07,Electrical Defect,Stone holder,10.69188309
Line-11,Machine-91,21-01-2025 18:24,21-01-2025 18:29,Electrical Defect,Stone holder,5.301516533
Line-11,Machine-91,21-01-2025 18:55,21-01-2025 19:13,Electrical Defect,Stone holder,17.73284912
Line-11,Machine-91,10-02-2025 18:08,10-02-2025 18:19,Electrical Defect,Chuck Magnet,10.72021675
Line-11,Machine-91,11-02-2025 20:48,11-02-2025 21:14,Electrical Defect,Overload Current,25.93395042
Line-11,Machine-91,02-04-2025 17:36,02-04-2025 18:12,Electrical Defect,Sensor Setting,36.00999832
Line-11,Machine-91,07-04-2025 22:40,07-04-2025 23:00,Electrical Defect,Chuck Magnet,19.22521591
Line-11,Machine-91,13-11-2024 02:38,13-11-2024 05:03,Electrical Defect,Machine Control Panel,144.6726532
Line-11,Machine-91,26-11-2024 03:43,26-11-2024 04:11,Electrical Defect,Chuck Magnet,27.48163414
Line-11,Machine-91,08-12-2024 23:00,08-12-2024 23:09,Electrical Defect,Chuck Magnet,9.478666306
Line-11,Machine-91,23-12-2024 05:40,23-12-2024 06:00,Electrical Defect,Sensor Setting,19.38805008
Line-11,Machine-91,26-12-2024 23:02,26-12-2024 23:11,Electrical Defect,Chuck Magnet,9.331899643
Line-11,Machine-91,29-12-2024 01:14,29-12-2024 01:22,Electrical Defect,Chuck Magnet,8.207566261
Line-11,Machine-91,12-01-2025 01:23,12-01-2025 01:58,Electrical Defect,Servo Motor,34.68993378
Line-11,Machine-91,02-02-2025 02:16,02-02-2025 02:34,Electrical Defect,Demag unit,18.46718407
Line-11,Machine-91,04-02-2025 01:39,04-02-2025 01:47,Electrical Defect,Gauge Amplifier,8.060116768
Line-11,Machine-91,16-03-2025 01:32,16-03-2025 01:37,Electrical Defect,Sensor Setting,5.062099934
Line-11,Machine-91,07-04-2025 23:00,07-04-2025 23:43,Electrical Defect,Chuck Magnet,43.80398178
Line-4,Machine-92,03-11-2024 06:49,03-11-2024 06:58,Electrical Defect,PP Gauge UNIT,8.532933235
Line-4,Machine-92,03-11-2024 09:04,03-11-2024 09:11,Electrical Defect,PP Gauge UNIT,6.274849892
Line-4,Machine-92,03-11-2024 11:41,03-11-2024 11:49,Electrical Defect,PP Gauge UNIT,7.386466503
Line-4,Machine-92,11-11-2024 09:50,11-11-2024 09:56,Electrical Defect,PP Gauge UNIT,5.278883457
Line-4,Machine-92,12-11-2024 13:00,12-11-2024 13:07,Electrical Defect,Chuck Magnet,7.694866657
Line-4,Machine-92,12-11-2024 13:12,12-11-2024 14:02,Electrical Defect,Demag unit,49.60124969
Line-4,Machine-92,22-11-2024 12:42,22-11-2024 13:05,Electrical Defect,Relay Contactor,23.46393394
Line-4,Machine-92,27-11-2024 07:39,27-11-2024 09:33,Electrical Defect,Relay Contactor,113.5523148
Line-4,Machine-92,28-11-2024 09:28,28-11-2024 09:33,Electrical Defect,PP Gauge UNIT,5.031366825
Line-4,Machine-92,29-11-2024 07:31,29-11-2024 07:37,Electrical Defect,Relay Contactor,5.966800213
Line-4,Machine-92,29-11-2024 06:26,29-11-2024 06:33,Electrical Defect,PP Gauge UNIT,6.867166519
Line-4,Machine-92,02-12-2024 06:54,02-12-2024 07:02,Electrical Defect,PP Gauge UNIT,7.431049824
Line-4,Machine-92,02-12-2024 08:01,02-12-2024 08:07,Electrical Defect,PP Gauge UNIT,6.060316563
Line-4,Machine-92,05-12-2024 07:59,05-12-2024 08:04,Electrical Defect,Gauge Amplifier,5.48971653
Line-4,Machine-92,05-12-2024 08:35,05-12-2024 08:56,Electrical Defect,Gauge Amplifier,21.02753258
Line-4,Machine-92,07-12-2024 12:43,07-12-2024 12:49,Electrical Defect,Gauge head,5.676366806
Line-4,Machine-92,07-12-2024 10:34,07-12-2024 10:50,Electrical Defect,PP Gauge UNIT,16.77931595
Line-4,Machine-92,08-12-2024 09:20,08-12-2024 09:46,Electrical Defect,Machine Control Panel,26.05646706
Line-4,Machine-92,11-12-2024 13:13,11-12-2024 13:25,Electrical Defect,PP Gauge UNIT,12.03015041
Line-4,Machine-92,11-12-2024 13:46,11-12-2024 14:25,Electrical Defect,PP Gauge UNIT,38.87815094
Line-4,Machine-92,17-12-2024 08:54,17-12-2024 09:48,Electrical Defect,Relay Contactor,54.70529938
Line-4,Machine-92,20-12-2024 06:29,20-12-2024 06:34,Electrical Defect,PP Gauge UNIT,5.649816513
Line-4,Machine-92,21-12-2024 10:43,21-12-2024 10:49,Electrical Defect,PP Gauge UNIT,5.808016777
Line-4,Machine-92,09-01-2025 09:07,09-01-2025 09:13,Electrical Defect,PP Gauge UNIT,6.229866505
Line-4,Machine-92,27-01-2025 10:42,27-01-2025 10:49,Electrical Defect,PP Gauge UNIT,7.383316517
Line-4,Machine-92,04-02-2025 06:00,04-02-2025 06:38,Electrical Defect,Machine Control Panel,38.12823486
Line-4,Machine-92,04-02-2025 07:12,04-02-2025 07:34,Electrical Defect,Machine Control Panel,22.07848358
Line-4,Machine-92,06-02-2025 11:07,06-02-2025 11:28,Electrical Defect,Gauge Amplifier,21.23898315
Line-4,Machine-92,12-02-2025 11:53,12-02-2025 12:15,Electrical Defect,PP Gauge UNIT,21.59415054
Line-4,Machine-92,14-02-2025 12:16,14-02-2025 12:33,Electrical Defect,PP Gauge UNIT,17.55348396
Line-4,Machine-92,19-02-2025 06:06,19-02-2025 06:11,Electrical Defect,PP Gauge UNIT,5.019000053
Line-4,Machine-92,21-02-2025 12:33,21-02-2025 12:39,Electrical Defect,PP Gauge UNIT,6.22784996
Line-4,Machine-92,22-02-2025 07:00,22-02-2025 07:06,Electrical Defect,PP Gauge UNIT,5.656933308
Line-4,Machine-92,06-03-2025 12:21,06-03-2025 12:43,Electrical Defect,PP Gauge UNIT,22.00551605
Line-4,Machine-92,10-03-2025 11:05,10-03-2025 11:10,Electrical Defect,PP Gauge UNIT,5.104766846
Line-4,Machine-92,11-03-2025 06:02,11-03-2025 06:07,Electrical Defect,PP Gauge UNIT,5.032666683
Line-4,Machine-92,16-03-2025 09:13,16-03-2025 09:19,Electrical Defect,PP Gauge UNIT,6.273749828
Line-4,Machine-92,24-03-2025 10:42,24-03-2025 10:55,Electrical Defect,PP Gauge UNIT,12.57079983
Line-4,Machine-92,02-04-2025 13:11,02-04-2025 13:25,Electrical Defect,Relay Contactor,13.81696701
Line-4,Machine-92,07-04-2025 10:13,07-04-2025 10:46,Electrical Defect,Gauge head,32.1184845
Line-4,Machine-92,07-04-2025 10:54,07-04-2025 11:32,Electrical Defect,Gauge head,38.61790085
Line-4,Machine-92,07-04-2025 11:32,07-04-2025 11:46,Electrical Defect,Gauge head,13.02071667
Line-4,Machine-92,07-04-2025 13:22,07-04-2025 13:28,Electrical Defect,PP Gauge UNIT,5.909049988
Line-4,Machine-92,10-04-2025 10:26,10-04-2025 10:33,Electrical Defect,PP Gauge UNIT,6.117633343
Line-4,Machine-92,20-04-2025 10:32,20-04-2025 10:38,Electrical Defect,J-type hopper,6.238516808
Line-4,Machine-92,24-04-2025 06:00,24-04-2025 07:00,Electrical Defect,Short Index system,60
Line-4,Machine-92,26-04-2025 11:22,26-04-2025 11:32,Electrical Defect,PP Gauge UNIT,9.634117126
Line-4,Machine-92,26-04-2025 12:11,26-04-2025 12:19,Electrical Defect,PP Gauge UNIT,7.430333138
Line-4,Machine-92,26-04-2025 12:19,26-04-2025 12:25,Electrical Defect,PP Gauge UNIT,6.130783558
Line-4,Machine-92,29-04-2025 09:41,29-04-2025 09:57,Electrical Defect,PP Gauge UNIT,15.6257
Line-4,Machine-92,29-04-2025 10:00,29-04-2025 10:08,Electrical Defect,PP Gauge UNIT,7.86196661
Line-4,Machine-92,30-04-2025 09:07,30-04-2025 09:13,Electrical Defect,PP Gauge UNIT,6.283483505
Line-4,Machine-92,11-11-2024 16:13,11-11-2024 16:23,Electrical Defect,PP Gauge UNIT,9.891083717
Line-4,Machine-92,11-11-2024 20:40,11-11-2024 20:45,Electrical Defect,PP Gauge UNIT,5.961033344
Line-4,Machine-92,13-11-2024 18:18,13-11-2024 18:25,Electrical Defect,Chuck Magnet,7.037116528
Line-4,Machine-92,13-11-2024 17:30,13-11-2024 18:13,Electrical Defect,Demag unit,42.69586563
Line-4,Machine-92,22-11-2024 19:24,22-11-2024 19:35,Electrical Defect,PP Gauge UNIT,11.15505028
Line-4,Machine-92,22-11-2024 19:59,22-11-2024 20:04,Electrical Defect,PP Gauge UNIT,5.345883369
Line-4,Machine-92,05-12-2024 17:53,05-12-2024 18:08,Electrical Defect,PP Gauge UNIT,14.90351677
Line-4,Machine-92,21-01-2025 19:27,21-01-2025 19:53,Electrical Defect,Relay Contactor,25.76874924
Line-4,Machine-92,21-01-2025 17:57,21-01-2025 18:02,Electrical Defect,PP Gauge UNIT,5.186399937
Line-4,Machine-92,23-01-2025 20:51,23-01-2025 20:58,Electrical Defect,PP Gauge UNIT,6.849416733
Line-4,Machine-92,25-01-2025 22:12,25-01-2025 22:18,Electrical Defect,PP Gauge UNIT,5.332616806
Line-4,Machine-92,29-01-2025 17:12,29-01-2025 17:20,Electrical Defect,Sensor Setting,7.986083508
Line-4,Machine-92,13-02-2025 19:45,13-02-2025 19:51,Electrical Defect,PP Gauge UNIT,6.124750137
Line-4,Machine-92,13-02-2025 20:37,13-02-2025 20:42,Electrical Defect,PP Gauge UNIT,5.329666615
Line-4,Machine-92,13-02-2025 15:45,13-02-2025 15:51,Electrical Defect,Demag unit,5.635116577
Line-4,Machine-92,02-03-2025 22:46,02-03-2025 23:00,Electrical Defect,Machine Control Panel,13.22984982
Line-4,Machine-92,05-03-2025 16:16,05-03-2025 16:22,Electrical Defect,PP Gauge UNIT,5.585466862
Line-4,Machine-92,06-03-2025 17:21,06-03-2025 17:29,Electrical Defect,PP Gauge UNIT,7.372200012
Line-4,Machine-92,08-03-2025 16:32,08-03-2025 16:37,Electrical Defect,PP Gauge UNIT,5.017300129
Line-4,Machine-92,08-03-2025 22:04,08-03-2025 22:10,Electrical Defect,PP Gauge UNIT,5.964333534
Line-4,Machine-92,09-03-2025 16:47,09-03-2025 16:53,Electrical Defect,PP Gauge UNIT,5.32521677
Line-4,Machine-92,18-03-2025 20:35,18-03-2025 20:45,Electrical Defect,Sensor Setting,9.579299927
Line-4,Machine-92,24-03-2025 16:03,24-03-2025 16:19,Electrical Defect,PP Gauge UNIT,15.9059
Line-4,Machine-92,25-03-2025 14:41,25-03-2025 14:48,Electrical Defect,PP Gauge UNIT,6.863599777
Line-4,Machine-92,25-03-2025 15:01,25-03-2025 15:07,Electrical Defect,PP Gauge UNIT,6.233716488
Line-4,Machine-92,25-03-2025 15:26,25-03-2025 15:37,Electrical Defect,PP Gauge UNIT,10.23306656
Line-4,Machine-92,25-03-2025 16:17,25-03-2025 16:41,Electrical Defect,PP Gauge UNIT,24.04795074
Line-4,Machine-92,29-03-2025 15:55,29-03-2025 16:03,Electrical Defect,PP Gauge UNIT,7.950333118
Line-4,Machine-92,29-03-2025 16:37,29-03-2025 16:47,Electrical Defect,PP Gauge UNIT,10.28219986
Line-4,Machine-92,30-03-2025 19:03,30-03-2025 19:08,Electrical Defect,PP Gauge UNIT,5.14383316
Line-4,Machine-92,30-03-2025 19:22,30-03-2025 19:29,Electrical Defect,PP Gauge UNIT,6.862166882
Line-4,Machine-92,31-03-2025 22:07,31-03-2025 23:00,Electrical Defect,Relay Contactor,52.75201797
Line-4,Machine-92,03-04-2025 20:15,03-04-2025 20:34,Electrical Defect,Relay Contactor,18.90719986
Line-4,Machine-92,18-04-2025 17:41,18-04-2025 20:27,Electrical Defect,Relay Contactor,165.7240295
Line-4,Machine-92,29-04-2025 16:36,29-04-2025 16:47,Electrical Defect,PP Gauge UNIT,10.98824978
Line-4,Machine-92,01-05-2025 19:50,01-05-2025 20:07,Electrical Defect,PP Gauge UNIT,17.44574928
Line-4,Machine-92,08-11-2024 01:46,08-11-2024 01:54,Electrical Defect,Chuck Magnet,7.79123354
Line-4,Machine-92,10-11-2024 02:33,10-11-2024 02:39,Electrical Defect,PP Gauge UNIT,5.76248312
Line-4,Machine-92,21-11-2024 00:58,21-11-2024 01:27,Electrical Defect,Machine Control Panel,29.39531708
Line-4,Machine-92,10-12-2024 01:35,10-12-2024 01:40,Electrical Defect,PP Gauge UNIT,5.023799896
Line-4,Machine-92,10-12-2024 02:51,10-12-2024 02:59,Electrical Defect,PP Gauge UNIT,7.844433308
Line-4,Machine-92,28-12-2024 23:21,28-12-2024 23:27,Electrical Defect,PP Gauge UNIT,5.96536684
Line-4,Machine-92,29-12-2024 00:54,29-12-2024 00:59,Electrical Defect,PP Gauge UNIT,5.033383369
Line-4,Machine-92,29-12-2024 03:36,29-12-2024 03:44,Electrical Defect,PP Gauge UNIT,8.158516884
Line-4,Machine-92,21-01-2025 00:56,21-01-2025 01:03,Electrical Defect,PP Gauge UNIT,7.419666767
Line-4,Machine-92,21-01-2025 05:15,21-01-2025 05:23,Electrical Defect,PP Gauge UNIT,7.53306675
Line-4,Machine-92,03-02-2025 23:50,04-02-2025 00:00,Electrical Defect,Relay Contactor,10.32051659
Line-4,Machine-92,04-02-2025 01:13,04-02-2025 01:18,Electrical Defect,Relay Contactor,5.283883572
Line-4,Machine-92,04-02-2025 05:44,04-02-2025 06:00,Electrical Defect,Relay Contactor,15.67021656
Line-4,Machine-92,13-02-2025 03:38,13-02-2025 03:48,Electrical Defect,Demag unit,9.580900192
Line-4,Machine-92,02-03-2025 23:00,02-03-2025 23:27,Electrical Defect,Relay Contactor,26.94591713
Line-4,Machine-92,04-03-2025 01:18,04-03-2025 01:31,Electrical Defect,Relay Contactor,13.42916679
Line-4,Machine-92,06-03-2025 01:14,06-03-2025 01:27,Electrical Defect,Sensor Setting,12.97606659
Line-4,Machine-92,06-03-2025 02:53,06-03-2025 02:59,Electrical Defect,Sensor Setting,5.761750221
Line-4,Machine-92,19-03-2025 23:51,20-03-2025 00:00,Electrical Defect,PP Gauge UNIT,8.571766853
Line-4,Machine-92,21-03-2025 23:47,22-03-2025 00:10,Electrical Defect,Relay Contactor,22.72784996
Line-4,Machine-92,25-03-2025 23:00,25-03-2025 23:08,Electrical Defect,Wheel spindle,8.699399948
Line-4,Machine-92,31-03-2025 23:00,31-03-2025 23:42,Electrical Defect,Unloading Feed Roller,42.28561783
Line-4,Machine-92,05-04-2025 23:44,05-04-2025 23:49,Electrical Defect,PP Gauge UNIT,5.041550159
Line-4,Machine-92,08-04-2025 04:07,08-04-2025 04:13,Electrical Defect,PP Gauge UNIT,6.234350204
Line-4,Machine-92,29-04-2025 04:12,29-04-2025 06:00,Electrical Defect,Work head unit,108.0457153
Line-6,Machine-93,12-11-2024 07:37,12-11-2024 07:53,Electrical Defect,Chuck Magnet,16.31936646
Line-6,Machine-93,15-11-2024 08:45,15-11-2024 08:50,Electrical Defect,PP Gauge UNIT,5.403800011
Line-6,Machine-93,11-12-2024 12:50,11-12-2024 13:46,Electrical Defect,Relay Contactor,56.26093292
Line-6,Machine-93,13-12-2024 07:45,13-12-2024 08:28,Electrical Defect,Chuck Magnet,42.76418304
Line-6,Machine-93,13-12-2024 08:31,13-12-2024 09:16,Electrical Defect,Chuck Magnet,45.35176849
Line-6,Machine-93,07-01-2025 06:45,07-01-2025 07:02,Electrical Defect,Transfer conveyor system,16.67704964
Line-6,Machine-93,20-01-2025 07:26,20-01-2025 07:54,Electrical Defect,Lubrication,27.50036621
Line-6,Machine-93,20-01-2025 10:52,20-01-2025 11:10,Electrical Defect,Wheel spindle,18.29688263
Line-6,Machine-93,24-01-2025 11:05,24-01-2025 14:00,Electrical Defect,Relay Contactor,174.8880157
Line-6,Machine-93,24-01-2025 14:10,24-01-2025 14:17,Electrical Defect,PP Gauge UNIT,7.121349812
Line-6,Machine-93,25-01-2025 06:53,25-01-2025 07:04,Electrical Defect,Relay Contactor,11.31568336
Line-6,Machine-93,25-01-2025 10:24,25-01-2025 10:32,Electrical Defect,Relay Contactor,7.409749985
Line-6,Machine-93,15-02-2025 07:38,15-02-2025 07:43,Electrical Defect,PP Gauge UNIT,5.868816853
Line-6,Machine-93,18-02-2025 09:35,18-02-2025 09:41,Electrical Defect,PP Gauge UNIT,5.31156683
Line-6,Machine-93,20-02-2025 11:38,20-02-2025 12:26,Electrical Defect,Gauge head,47.35025024
Line-6,Machine-93,27-02-2025 08:34,27-02-2025 08:41,Electrical Defect,Sensor Setting,7.316349983
Line-6,Machine-93,05-03-2025 08:47,05-03-2025 09:08,Electrical Defect,Relay Contactor,20.81978416
Line-6,Machine-93,06-03-2025 10:50,06-03-2025 11:10,Electrical Defect,Relay Contactor,19.7998333
Line-6,Machine-93,06-03-2025 06:00,06-03-2025 06:59,Electrical Defect,Sensor Setting,59.42839813
Line-6,Machine-93,21-03-2025 10:25,21-03-2025 10:40,Electrical Defect,Relay Contactor,14.88338375
Line-6,Machine-93,23-04-2025 08:11,23-04-2025 08:40,Electrical Defect,Dresser unit,29.21526718
Line-6,Machine-93,23-04-2025 12:08,23-04-2025 12:13,Electrical Defect,Hydraulic system,5.237800121
Line-6,Machine-93,27-04-2025 09:26,27-04-2025 09:33,Electrical Defect,Hand wheel Feed,7.191266537
Line-6,Machine-93,10-12-2024 14:40,10-12-2024 14:49,Electrical Defect,Relay Contactor,9.268750191
Line-6,Machine-93,10-12-2024 15:03,10-12-2024 15:11,Electrical Defect,Relay Contactor,8.246733665
Line-6,Machine-93,11-12-2024 14:30,11-12-2024 15:29,Electrical Defect,Wheel spindle,59.75574875
Line-6,Machine-93,21-12-2024 16:45,21-12-2024 17:33,Electrical Defect,Work head unit,47.21253204
Line-6,Machine-93,22-12-2024 19:26,22-12-2024 19:33,Electrical Defect,Relay Contactor,6.640500069
Line-6,Machine-93,31-12-2024 16:59,31-12-2024 17:04,Electrical Defect,Relay Contactor,5.3583498
Line-6,Machine-93,01-01-2025 21:55,01-01-2025 22:19,Electrical Defect,Sensor Setting,23.76773262
Line-6,Machine-93,07-01-2025 18:19,07-01-2025 18:33,Electrical Defect,PP Gauge UNIT,14.57164955
Line-6,Machine-93,07-01-2025 19:51,07-01-2025 20:06,Electrical Defect,PP Gauge UNIT,15.38641644
Line-6,Machine-93,11-01-2025 22:09,11-01-2025 22:22,Electrical Defect,Relay Contactor,13.5819664
Line-6,Machine-93,11-01-2025 22:27,11-01-2025 22:53,Electrical Defect,Relay Contactor,26.21983337
Line-6,Machine-93,11-01-2025 16:37,11-01-2025 16:44,Electrical Defect,Sensor Setting,6.999849796
Line-6,Machine-93,11-01-2025 17:10,11-01-2025 17:26,Electrical Defect,Sensor Setting,15.42111683
Line-6,Machine-93,16-01-2025 16:33,16-01-2025 16:41,Electrical Defect,PP Gauge UNIT,7.513783455
Line-6,Machine-93,18-01-2025 15:45,18-01-2025 16:45,Electrical Defect,Gauge head,59.39221573
Line-6,Machine-93,18-01-2025 17:51,18-01-2025 17:56,Electrical Defect,Gauge head,5.029366493
Line-6,Machine-93,22-01-2025 21:42,22-01-2025 22:17,Electrical Defect,Sensor Setting,34.58800125
Line-6,Machine-93,05-02-2025 14:30,05-02-2025 19:21,Electrical Defect,Machine Control Panel,290.975708
Line-6,Machine-93,11-02-2025 15:38,11-02-2025 15:48,Electrical Defect,Relay Contactor,9.945217133
Line-6,Machine-93,11-02-2025 16:06,11-02-2025 16:11,Electrical Defect,Relay Contactor,5.296350002
Line-6,Machine-93,17-02-2025 21:01,17-02-2025 21:41,Electrical Defect,Stone(Honing) Pressure Unit,39.52536774
Line-6,Machine-93,20-02-2025 14:30,20-02-2025 14:36,Electrical Defect,Gauge unit,6.10858345
Line-6,Machine-93,12-03-2025 15:09,12-03-2025 15:27,Electrical Defect,Leakage,18.4839325
Line-6,Machine-93,19-03-2025 16:09,19-03-2025 16:20,Electrical Defect,Sensor Setting,11.82635021
Line-6,Machine-93,20-03-2025 17:17,20-03-2025 17:41,Electrical Defect,Hand wheel Feed,24.61775017
Line-6,Machine-93,22-03-2025 14:51,22-03-2025 15:23,Electrical Defect,Relay Contactor,32.31634903
Line-6,Machine-93,30-03-2025 18:26,30-03-2025 19:44,Electrical Defect,Overload Current,77.91481781
Line-6,Machine-93,31-03-2025 22:37,31-03-2025 22:43,Electrical Defect,PP Gauge UNIT,6.242899895
Line-6,Machine-93,01-04-2025 15:19,01-04-2025 15:38,Electrical Defect,PP Gauge UNIT,18.34194946
Line-6,Machine-93,26-11-2024 02:49,26-11-2024 02:57,Electrical Defect,Relay Contactor,7.374583244
Line-6,Machine-93,14-12-2024 02:16,14-12-2024 02:21,Electrical Defect,PP Gauge UNIT,5.610633373
Line-6,Machine-93,06-01-2025 23:23,07-01-2025 00:14,Electrical Defect,Overload Current,51.05003357
Line-6,Machine-93,24-01-2025 23:47,24-01-2025 23:58,Electrical Defect,PP Gauge UNIT,10.76651669
Line-6,Machine-93,25-01-2025 00:42,25-01-2025 00:53,Electrical Defect,PP Gauge UNIT,10.28111649
Line-6,Machine-93,24-01-2025 23:19,24-01-2025 23:36,Electrical Defect,Servo drive,16.53668404
Line-6,Machine-93,25-01-2025 03:58,25-01-2025 04:06,Electrical Defect,Servo drive,8.695750237
Line-6,Machine-93,25-01-2025 05:07,25-01-2025 05:46,Electrical Defect,Servo drive,39.33436584
Line-6,Machine-93,15-02-2025 02:58,15-02-2025 03:04,Electrical Defect,Wheel spindle,5.680233479
Line-6,Machine-93,15-02-2025 04:44,15-02-2025 04:51,Electrical Defect,Wheel spindle,7.270050049
Line-6,Machine-93,18-02-2025 03:39,18-02-2025 03:51,Electrical Defect,Intlet conveyor,12.09343338
Line-6,Machine-93,13-03-2025 03:39,13-03-2025 03:54,Electrical Defect,Wheel spindle,14.60193348
Line-6,Machine-93,02-04-2025 23:13,02-04-2025 23:28,Electrical Defect,PP Gauge UNIT,14.81753349
Line-6,Machine-93,13-04-2025 00:32,13-04-2025 01:10,Electrical Defect,Relay Contactor,37.81015015
Line-6,Machine-93,15-04-2025 04:33,15-04-2025 04:49,Electrical Defect,Gauge head,15.90921688
Line-6,Machine-93,19-04-2025 04:28,19-04-2025 04:34,Electrical Defect,PP Gauge UNIT,5.682483196
Line-6,Machine-93,21-04-2025 05:43,21-04-2025 06:00,Electrical Defect,PP Gauge UNIT,16.96901703
Line-6,Machine-94,11-11-2024 12:22,11-11-2024 12:32,Electrical Defect,PP Gauge UNIT,9.614700317
Line-6,Machine-94,12-11-2024 07:22,12-11-2024 07:37,Electrical Defect,Chuck Magnet,14.05770016
Line-6,Machine-94,14-11-2024 07:32,14-11-2024 07:40,Electrical Defect,PP Gauge UNIT,8.414032936
Line-6,Machine-94,14-11-2024 09:32,14-11-2024 09:40,Electrical Defect,PP Gauge UNIT,8.133116722
Line-6,Machine-94,14-11-2024 13:47,14-11-2024 13:53,Electrical Defect,PP Gauge UNIT,5.611533165
Line-6,Machine-94,22-11-2024 09:30,22-11-2024 09:36,Electrical Defect,PP Gauge UNIT,5.904850006
Line-6,Machine-94,25-11-2024 08:14,25-11-2024 08:21,Electrical Defect,PP Gauge UNIT,6.700783253
Line-6,Machine-94,26-11-2024 13:22,26-11-2024 13:28,Electrical Defect,PP Gauge UNIT,5.589433193
Line-6,Machine-94,04-12-2024 13:32,04-12-2024 13:37,Electrical Defect,PP Gauge UNIT,5.395566463
Line-6,Machine-94,05-12-2024 08:50,05-12-2024 08:59,Electrical Defect,PP Gauge UNIT,9.642550468
Line-6,Machine-94,05-12-2024 10:02,05-12-2024 10:08,Electrical Defect,PP Gauge UNIT,5.700099945
Line-6,Machine-94,06-12-2024 07:45,06-12-2024 07:51,Electrical Defect,PP Gauge UNIT,5.149199963
Line-6,Machine-94,08-12-2024 10:56,08-12-2024 11:03,Electrical Defect,PP Gauge UNIT,7.690083504
Line-6,Machine-94,13-12-2024 14:07,13-12-2024 14:13,Electrical Defect,PP Gauge UNIT,6.377666473
Line-6,Machine-94,14-12-2024 10:49,14-12-2024 10:54,Electrical Defect,PP Gauge UNIT,5.781266689
